Acceleration,Quaternion
"[[ 5.66406000e-01 -8.94531000e-01  7.69531000e-01]
 [-4.85124727e-01  1.24412094e+00 -3.86367607e+00]
 [-7.03125000e-01  1.68750000e+00 -4.82421900e+00]
 [ 1.55634458e+00 -1.59091030e-01 -2.36777924e+00]
 [ 4.08546400e+00 -2.11253174e+00  3.29032778e-01]
 [ 4.42795182e+00 -1.96283147e+00  5.36655404e-01]
 [ 4.78385418e+00 -1.19602297e+00  6.36955485e-01]
 [ 5.10858586e+00 -1.22719426e+00  1.14871390e+00]
 [ 4.89393939e+00 -1.26420489e+00  1.28223636e+00]
 [ 4.71875000e+00 -1.27734400e+00  1.28515600e+00]
 [ 4.80492438e+00 -1.57232485e+00  1.27852735e+00]
 [ 4.98263933e+00 -2.39279467e+00  1.24131967e+00]
 [ 4.67850382e+00 -2.93312000e+00  1.08925191e+00]
 [ 4.25441881e+00 -3.23354634e+00  6.97285162e-01]
 [ 3.73007383e+00 -3.28456439e+00  3.35266778e-01]
 [ 2.94330015e+00 -2.79498106e+00  7.68230606e-02]
 [ 2.24609400e+00 -2.15625000e+00 -4.68750000e-02]
 [ 2.18264705e+00 -2.11205808e+00 -3.58270000e-02]
 [ 1.53231582e+00 -1.65909091e+00  7.74150000e-02]
 [ 1.46093800e+00 -1.60937500e+00  8.98440000e-02]
 [ 1.00576095e+00 -1.19838987e+00 -1.09019919e-01]
 [ 5.46993273e-01 -8.79734545e-01 -4.54072121e-01]
 [ 2.84288000e-01 -8.65451333e-01 -7.65624889e-01]
 [-7.58759596e-02 -8.11907919e-01 -8.25244172e-01]
 [-5.51491697e-01 -4.81889394e-01 -9.06131788e-01]
 [-7.37097434e-01 -2.65111778e-01 -1.04778223e+00]
 [-9.71274869e-01 -3.52153990e-01 -7.64874949e-01]
 [-1.29190291e+00 -4.62713000e-01 -3.00781091e-01]
 [-1.57031200e+00 -4.17969000e-01  0.00000000e+00]
 [-1.56770784e+00 -4.15680495e-01  7.10226263e-03]
 [-1.46093721e+00 -3.21851788e-01  2.98295030e-01]
 [-1.59473652e+00 -3.81352919e-01  5.44547040e-01]
 [-1.75674728e+00 -3.52864455e-01  6.20936172e-01]
 [-2.10286467e+00 -2.14843333e-01  5.49479333e-01]
 [-2.63182628e+00 -5.88302424e-02  4.52651515e-01]
 [-2.68682923e+00 -2.00044848e-02  5.30303030e-01]
 [-2.88245718e+00  1.88210273e-01  3.81036727e-01]
 [-2.92578100e+00  2.34375000e-01  3.47656000e-01]
 [-3.14461015e+00  1.76885929e-01  4.08853798e-01]
 [-3.39855597e+00  1.62167576e-02  5.46401091e-01]
 [-2.97798274e+00 -1.96772162e-01  7.35755747e-01]
 [-1.53409081e-01 -1.32062566e-01  9.16942616e-01]
 [-1.21590870e+00  2.15790970e-01 -1.05930403e+00]
 [-3.05299081e+00 -2.76017983e+00 -3.20509939e-01]
 [-4.92621556e-01 -1.55034744e+00  2.41015600e+00]
 [ 3.47762809e+00  1.47904800e+00  3.74538327e+00]
 [ 2.44906112e+00 -7.26917414e-01  8.42921152e-01]
 [ 2.96026652e+00  2.63138990e-01  8.04095394e-01]
 [ 4.45099388e+00 -1.16157658e+00 -1.95430915e+00]
 [ 5.73792564e+00 -2.05875118e+00 -2.00063137e+00]
 [ 6.44487828e+00 -2.82394246e+00 -5.34958818e-01]
 [ 6.88340455e+00 -3.42968788e+00  8.75473364e-01]
 [ 7.70312500e+00 -3.23437500e+00  1.41406200e+00]
 [ 7.70312500e+00 -3.23437500e+00  1.41406200e+00]
 [ 9.51278391e+00 -3.75142009e+00  2.58167582e+00]
 [ 1.01914060e+01 -3.94531200e+00  3.01953100e+00]
 [ 1.18886914e+01 -5.57212731e+00  3.41836326e+00]
 [ 1.46994552e+01 -8.35262809e+00  3.93678997e+00]
 [ 1.50195310e+01 -8.98046900e+00  3.48437500e+00]
 [ 1.50195310e+01 -8.98046900e+00  3.48437500e+00]
 [ 1.45076939e+01 -9.64204588e+00  1.72289282e+00]
 [ 1.26129652e+01 -9.89685972e+00  1.40431662e+00]
 [ 1.09786533e+01 -9.44460260e+00  1.71330491e+00]
 [ 1.06452413e+01 -8.45596591e+00  1.60014164e+00]
 [ 1.01472143e+01 -7.48188920e+00  1.87926136e+00]
 [ 9.40628967e+00 -7.27805377e+00  2.22869318e+00]
 [ 8.16276033e+00 -7.34505233e+00  3.17968767e+00]
 [ 6.38944116e+00 -6.87448743e+00  3.68296269e+00]
 [ 5.14062500e+00 -6.33984400e+00  3.74609400e+00]
 [ 4.81332864e+00 -6.04273218e+00  3.84079097e+00]
 [ 3.02410852e+00 -4.41852091e+00  4.35846774e+00]
 [ 1.89776678e+00 -3.98117913e+00  3.73346733e+00]
 [ 8.67542455e-01 -3.55362209e+00  2.42116436e+00]
 [-5.01696556e-01 -2.80969841e+00  6.16161232e-01]
 [-2.16990194e+00 -2.31147426e+00 -9.23492990e-01]
 [-3.79805915e+00 -2.82788867e+00 -1.31664327e+00]
 [-5.03401202e+00 -4.05413489e+00 -3.03938303e-01]
 [-6.67708333e+00 -3.00781244e+00  9.57899000e-01]
 [-7.23863636e+00 -2.17613636e+00  1.39311070e+00]
 [-7.78417004e+00 -1.71141077e+00  2.03847054e+00]
 [-8.65183111e+00 -1.34722192e+00  2.56175013e+00]
 [-9.31356509e+00 -7.29758727e-01  1.84517045e+00]
 [-8.86059792e+00 -1.14817980e-02  1.43102904e+00]
 [-8.82516566e+00  4.29411737e-01  1.46070076e+00]
 [-8.98780791e+00  6.01917970e-01  1.64405791e+00]
 [-8.73930738e+00  6.61971525e-01  1.81064546e+00]
 [-8.19921900e+00  6.99219000e-01  1.88281200e+00]
 [-8.23473033e+00  7.05137545e-01  1.84185558e+00]
 [-8.72005189e+00  7.86024333e-01  1.28211778e+00]
 [-8.68150245e+00  8.02478263e-01  1.72530016e+00]
 [-8.73650555e+00  8.40909455e-01  2.01278418e+00]
 [-8.89670123e+00  1.00686569e+00  1.88494321e+00]
 [-9.00836495e+00  1.27462126e+00  1.41500982e+00]
 [-8.91796900e+00  1.43465933e+00  8.55231758e-01]
 [-8.91796900e+00  1.46377844e+00  6.35219131e-01]
 [-8.55038641e+00  1.19507541e+00  6.80831677e-01]
 [-8.03468239e+00  7.98650455e-01  5.49715909e-01]
 [-7.70703100e+00  5.42969000e-01  3.90625000e-01]
 [-7.62989238e+00  5.33578131e-01  3.59098758e-01]
 [-7.25781200e+00  4.88281000e-01  2.07031000e-01]]","[[ 1.00000000e+00  0.00000000e+00 -2.17000000e-19  0.00000000e+00]
 [ 9.99968903e-01 -1.32184248e-03  5.73148691e-03 -4.11292453e-03]
 [ 9.99962456e-01 -1.59588300e-03  6.91972200e-03 -4.96560400e-03]
 [ 9.99793880e-01 -3.24809148e-03  1.18027513e-02 -1.29182241e-02]
 [ 9.99497841e-01 -3.31738125e-03  1.87793951e-02 -2.45847843e-02]
 [ 9.99195696e-01  1.57289570e-03  2.30597160e-02 -3.25475215e-02]
 [ 9.98928253e-01  8.55200764e-03  2.51526136e-02 -3.78559000e-02]
 [ 9.98242556e-01  2.21769124e-02  2.27507168e-02 -4.92322111e-02]
 [ 9.97894643e-01  2.78104874e-02  2.18272928e-02 -5.43167441e-02]
 [ 9.97658650e-01  3.08971902e-02  2.10107854e-02 -5.72193343e-02]
 [ 9.97423232e-01  3.40733615e-02  1.95228928e-02 -5.99867484e-02]
 [ 9.97188632e-01  3.72621967e-02  1.73240190e-02 -6.26296532e-02]
 [ 9.96929998e-01  4.05693436e-02  1.45428921e-02 -6.53531954e-02]
 [ 9.96623108e-01  4.40733866e-02  1.18002803e-02 -6.82153102e-02]
 [ 9.96269598e-01  4.78188005e-02  9.12102504e-03 -7.11774090e-02]
 [ 9.95607868e-01  5.44135820e-02  4.82469488e-03 -7.56675715e-02]
 [ 9.94954883e-01  6.08258200e-02  7.52118000e-04 -7.97774120e-02]
 [ 9.94846578e-01  6.18030000e-02  9.35543636e-05 -8.02624560e-02]
 [ 9.93736456e-01  7.18190945e-02 -6.65672291e-03 -8.52341565e-02]
 [ 9.93614613e-01  7.29184220e-02 -7.39760700e-03 -8.57798310e-02]
 [ 9.93199116e-01  7.65308802e-02 -1.00762505e-02 -8.70636570e-02]
 [ 9.92594683e-01  8.17678972e-02 -1.39629153e-02 -8.86547745e-02]
 [ 9.91828324e-01  8.82726920e-02 -1.87838240e-02 -8.99497211e-02]
 [ 9.90644072e-01  9.80647807e-02 -2.60279426e-02 -9.12557412e-02]
 [ 9.90009096e-01  1.02796242e-01 -2.97010937e-02 -9.17991751e-02]
 [ 9.89402131e-01  1.07243662e-01 -3.33096623e-02 -9.19936003e-02]
 [ 9.88783858e-01  1.11708176e-01 -3.70288060e-02 -9.18908609e-02]
 [ 9.88136807e-01  1.16250301e-01 -4.09403511e-02 -9.15557966e-02]
 [ 9.87450239e-01  1.20866647e-01 -4.51208318e-02 -9.10359104e-02]
 [ 9.86716038e-01  1.25556829e-01 -4.96635393e-02 -9.03277991e-02]
 [ 9.85934482e-01  1.30408920e-01 -5.43525975e-02 -8.92392135e-02]
 [ 9.85124137e-01  1.35341501e-01 -5.90921885e-02 -8.77795081e-02]
 [ 9.84282176e-01  1.40329545e-01 -6.37541172e-02 -8.61007839e-02]
 [ 9.83410233e-01  1.45310740e-01 -6.82958143e-02 -8.43158517e-02]
 [ 9.82506110e-01  1.50244376e-01 -7.27088603e-02 -8.25390671e-02]
 [ 9.81554214e-01  1.55170564e-01 -7.69788529e-02 -8.09135612e-02]
 [ 9.79682534e-01  1.64628089e-01 -8.38047899e-02 -7.78707894e-02]
 [ 9.79269185e-01  1.66716411e-01 -8.53100930e-02 -7.71990230e-02]
 [ 9.78796124e-01  1.69228630e-01 -8.66827888e-02 -7.61270432e-02]
 [ 9.78000893e-01  1.73473165e-01 -8.88574612e-02 -7.42871991e-02]
 [ 9.80346525e-01  1.53621017e-01 -7.84998748e-02 -6.32259873e-02]
 [ 9.99085885e-01  7.14516360e-03 -3.65115697e-03 -2.94074360e-03]
 [ 9.99946518e-01 -6.46044297e-03  6.32866236e-03 -1.57555667e-03]
 [ 9.99865225e-01 -1.33260796e-02  8.48222500e-03 -1.86756108e-03]
 [ 9.99742024e-01 -2.03202138e-02  8.91520278e-03 -2.26168056e-03]
 [ 9.99584426e-01 -2.70135601e-02  9.15695555e-03 -2.69100436e-03]
 [ 9.99416003e-01 -3.27472999e-02  9.37642447e-03 -1.98446964e-03]
 [ 9.99252565e-01 -3.72888608e-02  1.00674178e-02  1.73658545e-04]
 [ 9.98961706e-01 -4.29094406e-02  1.45960164e-02  2.22492839e-03]
 [ 9.98757293e-01 -4.58737176e-02  1.91232125e-02  2.38154351e-03]
 [ 9.98555062e-01 -4.75228474e-02  2.46862271e-02  1.69188955e-03]
 [ 9.98237411e-01 -4.86570386e-02  3.32540429e-02  8.03956061e-05]
 [ 9.97776875e-01 -4.89415060e-02  4.51137490e-02 -3.28436500e-03]
 [ 9.97776875e-01 -4.89415060e-02  4.51137490e-02 -3.28436500e-03]
 [ 9.97500914e-01 -4.81006980e-02  5.12496981e-02 -5.89498391e-03]
 [ 9.97397428e-01 -4.77853950e-02  5.35506790e-02 -6.87396600e-03]
 [ 9.97433245e-01 -4.55580457e-02  5.47143227e-02 -6.89841919e-03]
 [ 9.97521549e-01 -4.08484575e-02  5.68307040e-02 -6.88572388e-03]
 [ 9.97635979e-01 -3.66360620e-02  5.77534330e-02 -6.69277000e-03]
 [ 9.97635979e-01 -3.66360620e-02  5.77534330e-02 -6.69277000e-03]
 [ 9.97732631e-01 -2.83594249e-02  6.05044456e-02 -5.56014755e-03]
 [ 9.97852774e-01 -2.11316746e-02  6.16697860e-02 -5.30729274e-03]
 [ 9.97988438e-01 -1.47454670e-02  6.12312292e-02 -5.85088854e-03]
 [ 9.98132340e-01 -7.23713973e-03  6.01845275e-02 -6.46759809e-03]
 [ 9.98245257e-01  1.10413807e-03  5.88306963e-02 -6.54698833e-03]
 [ 9.98300238e-01  1.02391079e-02  5.68909292e-02 -6.16145167e-03]
 [ 9.98317133e-01  1.97696110e-02  5.39271240e-02 -5.51446633e-03]
 [ 9.98279010e-01  2.96919358e-02  4.99427470e-02 -4.14949019e-03]
 [ 9.98156785e-01  4.01580603e-02  4.48775356e-02 -1.80853488e-03]
 [ 9.97907574e-01  5.14583754e-02  3.85212869e-02  1.58705382e-03]
 [ 9.97462931e-01  6.40804407e-02  3.03116266e-02  5.95864776e-03]
 [ 9.96766867e-01  7.64070079e-02  2.14585732e-02  1.00653221e-02]
 [ 9.95871883e-01  8.84068699e-02  1.28603713e-02  1.34895037e-02]
 [ 9.94859528e-01  9.95983409e-02  5.22275022e-03  1.57380965e-02]
 [ 9.93771243e-01  1.10014250e-01 -1.33428092e-03  1.65147632e-02]
 [ 9.92579724e-01  1.20225135e-01 -7.22768130e-03  1.58951090e-02]
 [ 9.91100946e-01  1.31567071e-01 -1.34372837e-02  1.47146643e-02]
 [ 9.89491256e-01  1.42387644e-01 -1.96035600e-02  1.44554321e-02]
 [ 9.87776701e-01  1.52790437e-01 -2.58759520e-02  1.51895583e-02]
 [ 9.85892570e-01  1.63162927e-01 -3.23791178e-02  1.69305646e-02]
 [ 9.83787557e-01  1.73779274e-01 -3.91089952e-02  1.95441239e-02]
 [ 9.81470041e-01  1.84616587e-01 -4.58458867e-02  2.26620302e-02]
 [ 9.79160664e-01  1.94736411e-01 -5.17027434e-02  2.51574558e-02]
 [ 9.76670564e-01  2.05177705e-01 -5.72121991e-02  2.65122657e-02]
 [ 9.72721423e-01  2.21138356e-01 -6.39154328e-02  2.60561350e-02]
 [ 9.69336137e-01  2.34500778e-01 -6.89552952e-02  2.47806535e-02]
 [ 9.67803354e-01  2.40334925e-01 -7.09168730e-02  2.38031230e-02]
 [ 9.67518904e-01  2.41384182e-01 -7.11411264e-02  2.36733553e-02]
 [ 9.63631421e-01  2.55724029e-01 -7.42059228e-02  2.18998634e-02]
 [ 9.61460949e-01  2.63402889e-01 -7.56373161e-02  2.18220682e-02]
 [ 9.59518104e-01  2.69919712e-01 -7.70735254e-02  2.25898199e-02]
 [ 9.57564544e-01  2.76222741e-01 -7.86800453e-02  2.37694780e-02]
 [ 9.55611167e-01  2.82322646e-01 -8.04089818e-02  2.50006074e-02]
 [ 9.53640593e-01  2.88289045e-01 -8.23721577e-02  2.59378393e-02]
 [ 9.52114578e-01  2.92790315e-01 -8.41437594e-02  2.58250694e-02]
 [ 9.50752936e-01  2.96721907e-01 -8.60693447e-02  2.47014768e-02]
 [ 9.49509304e-01  3.00151589e-01 -8.83177189e-02  2.30991779e-02]
 [ 9.48374073e-01  3.03047234e-01 -9.09825888e-02  2.15721824e-02]
 [ 9.47338362e-01  3.05407815e-01 -9.40883713e-02  2.04907899e-02]
 [ 9.46374201e-01  3.07343276e-01 -9.75868640e-02  1.98188430e-02]]"
