Gesture Name,Gesture Number,Sample Number,Acceleration_x_mean,Acceleration_x_std,Acceleration_x_mad,Acceleration_x_min,Acceleration_x_max,Acceleration_x_entropy,Acceleration_x_skew,Acceleration_x_kurtosis,Acceleration_x_fft_mean,Acceleration_x_fft_std,Acceleration_x_fft_mad,Acceleration_x_fft_entropy,Acceleration_y_mean,Acceleration_y_std,Acceleration_y_mad,Acceleration_y_min,Acceleration_y_max,Acceleration_y_entropy,Acceleration_y_skew,Acceleration_y_kurtosis,Acceleration_y_fft_mean,Acceleration_y_fft_std,Acceleration_y_fft_mad,Acceleration_y_fft_entropy,Acceleration_z_mean,Acceleration_z_std,Acceleration_z_mad,Acceleration_z_min,Acceleration_z_max,Acceleration_z_entropy,Acceleration_z_skew,Acceleration_z_kurtosis,Acceleration_z_fft_mean,Acceleration_z_fft_std,Acceleration_z_fft_mad,Acceleration_z_fft_entropy,Quaternion_i_mean,Quaternion_i_std,Quaternion_i_mad,Quaternion_i_min,Quaternion_i_max,Quaternion_i_entropy,Quaternion_i_skew,Quaternion_i_kurtosis,Quaternion_i_fft_mean,Quaternion_i_fft_std,Quaternion_i_fft_mad,Quaternion_i_fft_entropy,Quaternion_j_mean,Quaternion_j_std,Quaternion_j_mad,Quaternion_j_min,Quaternion_j_max,Quaternion_j_entropy,Quaternion_j_skew,Quaternion_j_kurtosis,Quaternion_j_fft_mean,Quaternion_j_fft_std,Quaternion_j_fft_mad,Quaternion_j_fft_entropy,Quaternion_k_mean,Quaternion_k_std,Quaternion_k_mad,Quaternion_k_min,Quaternion_k_max,Quaternion_k_entropy,Quaternion_k_skew,Quaternion_k_kurtosis,Quaternion_k_fft_mean,Quaternion_k_fft_std,Quaternion_k_fft_mad,Quaternion_k_fft_entropy,Quaternion_real_mean,Quaternion_real_std,Quaternion_real_mad,Quaternion_real_min,Quaternion_real_max,Quaternion_real_entropy,Quaternion_real_skew,Quaternion_real_kurtosis,Quaternion_real_fft_mean,Quaternion_real_fft_std,Quaternion_real_fft_mad,Quaternion_real_fft_entropy
zero,0,36,-2.5203857549516218,7.00937931964442,3.0902186082403045,-21.985628970334925,6.406250000000001,4.201940259001516,-1.0939559233452862,0.7543387805160977,36.054375957266195,65.1801829881928,4.0179762369711955,3.754764730258955,-5.312440243279109,3.989766837675887,2.5220797595959583,-16.02559027804359,0.8854166666666663,4.365072359531927,-0.3496767859209383,0.04215267628440378,28.87199136233642,59.83672944367977,2.546087450407973,3.727086957446218,4.222097146985647,9.96513279800726,4.315058470760233,-8.992188,24.88647677862839,4.064470760662482,1.0366738632857542,-0.4140781569925198,36.99976910839303,101.70552927926798,2.596386099105188,3.1706044016251482,0.8864217963347829,0.0674283154995423,0.05484173043653806,0.7728572473758372,1.0,4.602261726908768,-0.13529157639907793,-1.1053750989412765,1.0478796506483627,8.827851726926882,0.0075331974871740565,0.8518934077968232,-0.3307664548236732,0.17507703490392687,0.1289620479600973,-0.5926625778892025,0.0,4.433507483395595,0.1539829471470152,-0.9864173769836762,0.8388931761860507,3.6472043838652195,0.04121273606152437,2.592599050713994,0.11124916498621051,0.05498671655976681,0.012023393686194178,-0.013175461477074,0.1678473440877105,4.459476493414562,-1.1785858977885364,-0.0775630246928678,0.36379692801322855,1.1864414717901004,0.03325694436343265,3.23991868145037,-0.034989383484911804,0.22978252495848786,0.13374624649240996,-0.3019811213570733,0.3332544576058617,4.49703340021671,0.3870511529978458,-1.4558891992919036,0.5855655466191604,2.2493420291071424,0.03249864317615253,2.771554033204199
zero,0,37,-1.2618541862608388,5.532947266275835,3.810726648878169,-17.99784726790028,6.990276893358362,4.3200360905938835,-0.7525204678614322,0.2179652802789498,27.14301388946472,49.83808725135474,4.7401282074284765,3.689864204133165,-5.487417494093144,4.249697705116776,2.1742798976043645,-18.395251074103868,1.5788010721373025,4.360845410088257,-0.89520878521899,1.3974434676787926,27.890799173614745,63.55526300309454,4.110383533698373,3.5242472439855237,0.16331175247340618,6.959308598042178,2.473272856082954,-10.776665198712791,21.85483021569679,4.099798134926345,1.4956083237934097,2.3434516159650274,31.830338409865018,61.90875742446656,3.7622297436290975,3.5727741972821865,0.7839731375200355,0.4820524896894827,0.0367348980163234,-0.8813739873821884,1.0,4.592429557515677,-2.923386327544634,6.851322255709707,3.398577339032453,8.552690827306856,0.7538304469132803,3.4407056518548695,-0.038491034755954445,0.19565524667992754,0.1396905326819475,-0.410308396602658,0.3508943367280682,4.353314779437372,-0.11835673875384749,-0.93792681831555,1.163666950543107,1.6193000831255604,0.33819565411504615,3.9073712206675633,0.05031419654820342,0.10496540446783001,0.10027757081100955,-0.1253297847172462,0.1977842837666047,4.279717572412465,-0.02020587199098223,-1.3518753664219114,0.3797827309233309,1.1003138317003271,0.025794658279757486,3.1356940618801183,-0.08439254304791392,0.26383206740454884,0.18914218202137575,-0.4515432563836054,0.5311114209989465,4.26105293882133,0.654949128452713,-0.1622302007601668,1.3951575173583586,2.3930068142535035,0.2662389281259274,3.7427018866212323
zero,0,38,-3.198646111096681,8.091909237278191,7.236677505772006,-18.736150454545456,8.728878922077923,4.392833968106742,-0.33505580398292956,-1.2336353522482983,28.84251894374435,82.09227920954537,3.264710354366264,2.9667642316958878,-7.749229777171718,5.129604794553322,3.2310860822510783,-14.967380043290044,2.9075177792207785,4.480239603097723,0.7874047297744865,-0.37554987779094384,32.03502155082862,87.23587646724754,1.9467525553879508,3.30128018691629,2.88513702968254,9.59337892013011,6.55056143506494,-9.347656,24.05845854112554,4.3275538878432664,0.7339418024932675,-0.4578082998765107,38.228714859314415,92.59729390608265,3.717200081146826,3.333998927475524,-0.3284580411079044,0.824458390672855,0.10891401022200925,-0.990993426487277,1.0,4.581873742629748,0.8733599202003235,-1.1605139914236027,4.542069018188256,7.624384650969937,1.0332770297920015,3.8463223185768927,0.22927554960199634,0.21147422029674448,0.1288099751689146,-0.0245915905593968,0.578662147203346,4.164563351871086,0.46805903710646996,-1.3838615515943244,0.7357290961827903,3.031099643128118,0.025483708967971558,2.296032113682654,-0.07608039812555382,0.08734888529708772,0.044781142010609745,-0.1681390540248002,0.1114509219813807,4.40770686477343,0.852231639309073,-0.4336358241188951,0.4708837015727669,1.0583354920590093,0.0951795275671121,3.5107029696288454,-0.010520620473690402,0.23585033731411878,0.10645410419070295,-0.495184174499701,0.4369611650330724,4.315402429379561,-0.71967186034428,-0.3039320998747188,1.119326467782435,2.0786329077437418,0.1905075330207013,3.572059461176086
zero,0,39,-2.717357819885058,7.932383142009184,5.53836446917451,-17.269531,10.00057539184953,4.380478876791441,-0.23151118384187733,-0.9123737013850013,30.79845216565244,77.98800502315862,1.777838040015304,3.301050057251137,-6.784046885297807,4.151991534382961,2.6378802324973876,-13.423177,0.598717013584117,4.385689281179618,0.4209309407687093,-0.9859778974119142,26.96295147281643,74.82801502261843,2.154875799110152,3.4095434563099873,3.0049356618913263,10.33028652188979,5.171776995297808,-12.363281,24.0377725830721,4.182242235693161,0.7877173369535676,-0.5496018189955327,37.95627396627266,100.66661344379109,3.1696911168956072,3.2284655523528465,-0.6094337565375727,0.5772262637186968,0.10666148386406382,-0.9440700464650612,1.0,4.593085659109652,2.2809224551089726,3.48484431574595,3.8950803945721777,7.43561127502197,0.41739283276577044,3.768890381456485,0.39263657895948045,0.20916328864528175,0.1383149395906737,0.0,0.7008036199429682,4.4217723423529085,-0.2593008354657638,-0.7697101229576484,1.0770969548828284,4.316380265358178,0.06010042657105519,2.7745496389709765,-0.13362733623788337,0.10034918698292358,0.06851983407173859,-0.2531058892377723,0.0403685037247166,4.390568844519228,0.49436151693879565,-1.2497776240832654,0.49122045596715763,1.5972867292555923,0.03894582630626707,3.159502733064617,-0.1015759204988229,0.2079998970098543,0.1490895120676472,-0.4721511024147867,0.257755197638388,4.234493841118172,-0.4799534450787988,-1.0249225837645783,0.9160581433333352,2.1257939590096684,0.141508398553645,3.323526923924279
zero,0,40,-3.2772301265993264,8.686035744522819,4.7889618787878785,-20.582031,12.033854222222224,4.2858741757442536,-0.37568408309328816,-0.5081975051326575,33.69348496798631,86.5071933222545,2.592144719578621,3.2650927068495426,-7.667208144478114,3.3453219445470372,2.396464720538721,-12.54817711111111,1.136719,4.502141718742981,0.4247147687101413,-0.40740693989610977,23.788346323104392,80.19875649630734,2.492727903089391,3.1599261896960726,-0.5678012653759824,12.43399071766251,4.9861943204264865,-18.54832616835017,24.39960815488216,4.324421326517097,0.6391104091265111,-0.6049953358071241,35.86615993569955,119.19006215223996,2.3359170830147438,2.820672688937225,0.9170888292757381,0.06365869440873126,0.03624244865087606,0.7917765398665377,1.0,4.60271647137645,-0.7177639213534738,-0.779365226279479,1.1277258316951368,9.123522864778954,0.013837898423732956,1.0834668518987787,0.19096965212880318,0.15386836791812517,0.13655687422089716,-0.0638768690715042,0.4059012332664164,4.336983748269038,-0.22858839813538012,-1.368859422699844,0.8681310344562498,2.293651406603079,0.07146549860192646,3.4188501488200314,0.18218386701529826,0.10265173720286598,0.08800588584523986,-2.775557561562892e-17,0.349596967666231,4.420100704740312,0.04101494342071583,-1.0608528996492288,0.49545202078092004,2.03159084223313,0.026636286337413155,2.6974949169627784,0.14384589366173597,0.17312943494442612,0.09318058720154127,-0.0352087709389437,0.4698439823826358,4.055062426943322,0.7132093392035439,-1.0396451358126892,0.6075088397485505,2.1673664310354495,0.027352621601019825,2.6024598563396406
zero,0,41,-2.5223853517676766,7.815224963320456,5.913045215367973,-18.007228707070706,9.932646848484849,4.370733336630068,-0.5202800008042134,-0.8713367015412121,28.91195749023526,76.86426753111463,2.1782965751339516,3.2837705235836547,-6.046669494689755,2.761825126954545,1.6455968030303048,-10.693181818181811,1.796875,4.510694495486531,0.7818533310188472,0.49799272509202597,19.98421506499873,63.400474361196956,2.0839075644494454,3.2700704677786523,1.9748304729797976,9.169721787566008,6.903054439393939,-9.07161466666667,19.85036775180375,4.311788771990907,0.698272794746821,-0.8347910246878847,32.69610552307738,87.91666502695054,2.355809798474283,3.266694760583372,0.9253170736878983,0.050419571392918056,0.05235764943172261,0.8551119745258656,1.0,4.603684914273444,0.01276763075254732,-1.5152492819625185,1.0204816151538372,9.21053740434895,0.004423284437029827,0.5007170887165326,-0.25151694427797516,0.1875423729690879,0.18370791248871288,-0.5160878043990516,0.0169683712459759,4.295529447632921,-0.018588502860634327,-1.5124516053661323,0.6259442745833482,3.074326797348809,0.018494339109721494,1.9785435835133593,0.024738925825499285,0.024278906540554274,0.02262817046100605,-0.022196118887515,0.0598129650668617,4.311655460065386,-0.10256902491409953,-1.1646852482535928,0.12549799492599287,0.3231071473211447,0.010409032156999426,3.4483484619821674,-0.0014900862917681342,0.2033300052794149,0.14963817846701546,-0.2370322800371201,0.3413750511205053,4.470541216550801,0.4052772679365861,-1.3745189569421952,0.4637338757120107,1.9797681765614625,0.02217892742548832,2.581449601497983
zero,0,42,-3.9269838806464645,9.036149704492201,6.952888496464646,-18.353337777777774,15.191434766060604,4.407019947771889,0.2871307067157516,-0.9421486208966745,32.13722788219293,93.1370977222995,2.5589091224796396,2.972043058766472,-8.777093026385861,5.133224648983367,2.861058582727275,-17.19382061212121,1.9029752727272728,4.458559302404578,0.48032725650339747,-0.24709472167229185,30.425538269095913,97.02073154801477,2.529921272604004,3.183794872607025,2.4382089307434343,9.721860079662536,5.473486526262629,-12.687378028484847,23.232718181818186,4.2935438165144975,0.6483050411593921,-0.7758913496084849,39.077085615726425,92.29801731148126,2.8342467912673177,3.4354655145660713,-0.5031641536551956,0.7474715534211733,0.07425276752824489,-0.9928902845413584,1.0000000000000002,4.598530353677151,1.4123314988253393,0.06960198997753064,4.1247573129498605,8.01094039292565,0.45713339477009396,3.7028782423786017,0.245804077826091,0.21893127621719352,0.11350457602821451,0.0,0.6164366481268704,4.1843322388754665,0.47915022080647796,-1.4088672959789683,0.7290037515025304,3.2099234209709184,0.021201542292678822,2.1164184754779725,-0.08121034389467811,0.05246890611209969,0.04456821039949971,-0.1579520425863216,0.0072921043499008,4.351698423431702,0.16221797509827676,-1.376252309564244,0.27305403319309246,0.9274977635370381,0.025103568757390678,3.1442239753086882,0.003437973973967338,0.23388918899568303,0.10158154405309117,-0.4521299231424253,0.3699397281930326,4.360398071257065,-0.774592474434448,-0.5627398785026267,1.0338951405915349,2.0982511950840426,0.19934099898959334,3.5343367662265717
zero,0,43,-3.498516875613275,9.146400567985824,3.8946438152958134,-21.315594567099566,16.297230212121214,4.336015737537727,0.14345600999581368,-0.20081639612818236,36.772082417563496,90.76034554019806,3.176471203311049,3.185057858101221,-8.07533979067821,4.778985280564533,3.0766959653679646,-15.935572363636362,1.261719,4.446231254754346,0.48729294380131155,-0.47498777524627656,27.672695624216864,89.6616039426341,2.0151244430917976,3.083914152113571,1.9474746156998561,12.365757263084149,4.746776216450218,-10.882812,33.83461851803752,4.247620103327965,1.3192383757910482,0.5064499489991348,45.345226475000054,116.68021015905964,3.116422232838131,3.2329693767655105,-0.642841817928337,0.6524608839510087,0.06620193172161443,-0.9894130874875122,1.0,4.601499189592708,2.038956630431707,2.2452248082871904,4.148119268008374,8.166283569331384,0.6851120394473063,3.7162035396058157,0.2367438884755466,0.1891841069993741,0.15516919413506838,-0.0032636641279849,0.5371192219954192,4.252675491843401,0.34913591260138904,-1.4154691081926718,0.6499606369287556,2.9599629520672095,0.024692647892449633,2.109759184424957,-0.09478890408704248,0.047487051990802644,0.010605786736217301,-0.1723960134427259,0.0001292851845681,4.439648888286803,0.5989894330226385,-0.6211560467323349,0.28514306901749725,1.021121478900163,0.019465433030233466,3.0647242341226915,0.05994200526181041,0.19881158015897593,0.07948758935308628,-0.3767193938267589,0.2384179539112155,4.482529871577202,-1.2307372084342558,0.04728175489564945,0.8893962584162406,1.87640164557772,0.12316540002834465,3.5150178830226677
zero,0,44,-2.6545875010052344,5.6809914267739,4.0734950449069,-13.540873322745526,7.202025363636364,4.282085265876332,-0.10635156149602266,-1.0128174853304601,24.435074161665213,57.749259647817986,1.5473891761160714,3.332620177821087,-5.879331126542535,3.8749358538085823,1.9907679975660226,-11.6596699780942,3.643992105512939,4.467655376981308,0.918798415821321,-0.14713481363698389,23.279294517218258,66.4548018088003,1.6228440619371778,3.321042458422805,1.8520016772617742,7.3512811058103855,5.368282177376163,-8.316406,18.54546439941584,4.340791448476384,0.7233249720868243,-0.36943390863081094,28.743604364042707,70.14933798038228,2.6969498656411535,3.3223401265725516,0.6174609152323556,0.642553716990442,0.10003674523783612,-0.995173628393334,1.0,4.594458932854863,-1.9375467948410314,1.9529262464414447,3.7152402067155803,8.10001952541999,0.5247341229591049,3.498359451574425,-0.25703330802010976,0.22319029425387651,0.1375425495356824,-0.6465431760988916,0.0091816625427775,4.2049221278489854,-0.4849083542674426,-1.3393195602952126,0.777523698470215,3.314130321276829,0.030048977330225685,2.23383226494329,0.10996017816436413,0.06577158137099086,0.0409979704779298,-0.0280935471035618,0.1890397681509049,4.408675961048208,-0.5886228530139389,-1.0800029282596708,0.3865303170891534,1.2216007873969774,0.043510817080331964,3.263799413182836,-0.0371578664097137,0.2149846491855261,0.13271937293226077,-0.3404752218966884,0.4362447628393524,4.303569814696224,0.9166976950650157,-0.14856419815539246,0.9834089452608782,1.9475157222819723,0.1827145136151137,3.4944078023394542
zero,0,45,-2.4385167989126555,6.888751996922312,4.544174621806299,-20.177419034581103,7.463696601544861,4.333440691520526,-0.5394794910875969,-0.29613511882366206,26.483200244590872,68.10849381812035,2.072218147158831,3.1068662075352957,-5.604443122433751,3.519826711981694,2.46477104688057,-11.048170083778968,1.6142254748663103,4.426815186625558,0.5479922662326389,-0.9176375740549552,22.783875060830237,62.1352662882357,1.5710240586290105,3.4322808067506023,0.32599959816874646,9.686960783718897,3.593456006951871,-14.620099295187169,23.5923569845514,4.209079468229349,0.8572270975851792,0.2277486258544874,36.59903145663664,89.7488684762517,2.566219933280288,3.353149620249597,0.9399059163422049,0.05456439150447845,0.03271712498715529,0.8364525650097755,1.0,4.6034667597086365,-0.5102973710954362,-1.268259240265933,1.0765523086706283,9.353131858700024,0.006941672759335281,0.6981515038470502,-0.07126638730692146,0.1866297526913159,0.12439951255267184,-0.3919389627559462,0.1806324931617401,4.33763837015131,-0.41621469505293207,-1.2410045872844158,0.5425472930366054,1.9226540743874958,0.026511183335852916,2.7283649838179933,0.0904004736073135,0.0651223090200454,0.0483481190690718,-0.0215015557300848,0.1964289643427902,4.352988589161656,-0.16748889109302287,-1.0169580358267607,0.31503960507099116,1.0686749380843552,0.02128644370192971,3.018081948398567,0.16311781592976107,0.18537265336446374,0.09177434334596074,-0.0326161288358037,0.5456395933219315,4.081754256370876,0.8966818901266571,-0.6348538057165123,0.6934810572864595,2.3698371826124593,0.02900539737833844,2.710430682691209
zero,0,46,-1.7911299248737376,5.992592138568037,4.77801925757576,-14.406456992424244,8.684570545454546,4.261917661416563,-0.38251553364401975,-0.8660060356639834,28.090996321050532,55.882256758217,4.214642602109665,3.570863159324029,-6.4985790213636365,4.069232485838841,2.463196386363636,-11.260357454545456,3.266690131313132,4.461828386912899,0.8843138210136883,-0.2436747557239669,25.022312250626243,72.47690750648466,2.732850122367898,3.2572563484064903,1.3942061673737374,8.92719174529463,5.43720403535354,-9.47924558080808,22.549065196969696,4.218133528034519,1.0091170018431261,-0.03639170405436731,31.648936021274093,84.62978895259785,2.375447683963298,3.111236407670606,0.6705586394358992,0.6156265537278529,0.04819916603062757,-0.9343311004768514,1.0,4.597922394167275,-2.021934132969453,2.2447362740345413,3.5074253405572207,8.400146530752473,0.5231815861879148,3.3680941532257185,-0.06294344892150194,0.1903643999827698,0.1774449439448361,-0.3703627285090874,0.2632038069664852,4.413573701861033,-0.16984562338139567,-1.4322861238955784,0.9271767208001614,1.777749021290584,0.1459289512824388,3.57626078674479,0.13369799069942612,0.0865865761348527,0.07022512078645406,-0.0325605623628811,0.2558632983427175,4.367325675560866,-0.3580728755973463,-1.2670829695664436,0.48611658333403907,1.516881490357664,0.03464184813633739,3.2454848638826244,0.05594741045493351,0.27512308528355145,0.1351992531372435,-0.5264188663584879,0.6020848615715656,4.193120184162459,0.4012887226823128,-0.09183925991422326,1.4475110390884394,2.4056172328474075,0.2974259995868214,3.7779432712803263
zero,0,47,-1.0613547696723997,6.157057357568362,3.12138469164619,-14.097550893529895,11.246094,4.280395934439444,-0.01231014892418677,-0.3953928041545285,26.56561967647724,56.549542671484716,3.6201355618542577,3.4563885486683987,-5.95866564192465,3.5944542210712833,3.2912957235872233,-11.64625267239967,1.538767988533988,4.433426998389693,0.13029198417808532,-1.01605792506593,21.23227454476729,66.2704327405418,1.4884836485514132,3.1353301243328278,1.50183856996724,8.69839278998562,4.308379777641276,-11.56159761834562,21.976562666666663,4.19018139243321,0.9499992027541851,0.2633877554028814,36.55498261901555,80.34605695138362,4.3038397046123364,3.465732879119128,-0.653859353111809,0.5951404267289409,0.08030381279944027,-0.9824282891513249,1.0,4.598130952686299,2.310972095014436,3.531363418926511,4.039973306788457,7.864542821952633,0.4745328960265366,3.752745010167549,0.33490640893653406,0.21182427395230907,0.17377840040970466,1.734723475976807e-18,0.6545374963720438,4.360862662200191,-0.031509171522273824,-1.2806059583616969,0.8603225311315111,3.8682073006298743,0.02950347879744214,2.3573470276625743,-0.040634081638082006,0.04523462391542862,0.03588380924345535,-0.0908511877271665,0.0481376781459917,4.434346635269859,0.6014743054067428,-1.0867265971247337,0.178661715294455,0.5812142209393204,0.010168494554972506,2.9456461028707603,0.02323580638956988,0.2070078149785904,0.1206085731663398,-0.375187270970509,0.2471632718781257,4.445322552824951,-0.7654701553213333,-0.86662800499214,0.7374866491707942,1.9481599673469379,0.14883394730555788,3.3169922160461347
zero,0,48,-2.920452920823125,6.035329534905227,4.261533139479903,-15.110659222437135,4.75296409520739,4.287277715672025,-0.6574944050522562,-0.7008430169642423,23.64108927733477,62.74172203203744,1.445070409119007,3.2536275874393574,-6.343619164562648,3.545416428392762,1.6523403132387697,-11.069734131098215,1.4279016531270157,4.46280325063326,0.9450313361861798,-0.14949782232769815,21.495280328623103,69.41974574403373,1.1872158572904292,3.189147242615639,3.431016963103375,9.885085526139717,6.204786903932947,-8.195312,24.790063589941973,4.228442012433631,0.8697417972938966,-0.5032285609640845,35.25631677900993,98.51736625183455,2.4839702075235737,3.142794252730518,-0.6989312588808516,0.5351100370097126,0.0672422595853136,-0.9620529946973684,1.0,4.5954872247371235,2.72734950734922,5.666667059862233,3.9179770284764857,7.882526348783197,0.4560622591582304,3.763108751669337,0.27610322186605885,0.18513450008259474,0.15783006331146793,-8.673617379884035e-19,0.5732352913392038,4.338604387365722,0.12153025303241696,-1.3031619146685032,0.7041022183802245,3.2488486099904827,0.02396192073257792,2.2711900128848543,-0.1804571818906079,0.08951905211390308,0.021755689877724388,-0.2695518904279501,0.0083499977585911,4.428847128448945,1.0619191189865098,-0.4969178141099393,0.5995116998493897,1.9231305833122354,0.05374499033383473,3.2828236884541853,-0.009683550013213782,0.24286576660786882,0.1368862525758051,-0.4183589735408447,0.2653943017110553,4.470043219853941,-0.532230806737668,-1.3533339661103234,0.7901444931880195,2.2985706108304074,0.1302482129937485,3.215379072942998
zero,0,49,-2.5248284444349154,7.020892562330046,3.05962630550791,-21.94488862435677,6.410288773584905,4.2034013711947535,-1.089386975848702,0.7367539632528812,36.09998278938385,65.2959443393469,4.4606746504476895,3.754491545534453,-5.309809131665715,3.9930969232249485,2.5534104908519137,-16.108073,0.8823680365923384,4.364713057026573,-0.3481712389633922,0.037277556727573824,28.877218940207314,59.833066372853125,2.3074755672401674,3.727149377409778,4.21842733762531,9.955831550218795,4.318838803697352,-8.992188,24.84264870726129,4.064688657780347,1.0366549820474815,-0.4134174753981217,36.98563174764988,101.60430182892298,2.8692931575555467,3.1717183632274,0.8864500458836466,0.06740210775525038,0.054992706424332516,0.773097159831779,1.0,4.602264277942881,-0.1340297051785884,-1.1065909384486892,1.0478160360544615,8.828122923491948,0.008241402103052499,0.851516935534045,-0.33073871298082513,0.17507420601184814,0.12895025672075117,-0.5926827999001636,0.0,4.4334671608517775,0.15452646245224888,-0.9867749137444375,0.8389149242566946,3.646934210723926,0.0400263955918142,2.592776656543572,0.11125170147332905,0.0550036933975686,0.012263892190037401,-0.0131156176009415,0.1678473440877105,4.459544714369646,-1.1781748623928672,-0.07769490620937436,0.36383773374967754,1.1865314324990908,0.03350190486449035,3.2398543438400043,-0.03494262764266959,0.22974715347901736,0.1337200897341308,-0.3019426628750237,0.333372768238649,4.497196552023558,0.3863616762693691,-1.4554807059738843,0.5851086488779423,2.2490269106519762,0.02714879762239926,2.770663384617167
zero,0,50,-1.2218654733601064,5.4625198491395,3.860953512352438,-17.268880856516972,6.837656348058902,4.318964037987699,-0.7166453826146115,0.10107796244013834,26.528253917728378,49.28954836270853,4.790678542710323,3.6794049816289043,-5.515541679824753,4.337788491989011,2.1052964926980646,-18.39281669149324,1.5575816307654862,4.353549342298452,-0.9122478182316918,1.352911185784377,29.84822254584044,63.50468103349248,5.726116908096661,3.662218286767518,0.15684373315078406,6.933798699260128,2.423380615066326,-10.70899104271632,21.699443125714986,4.108604625327556,1.487424998933866,2.316944129947065,31.68770772987675,61.69364322744216,3.9821288310681013,3.573098198551485,0.7859804093685955,0.48195858517007645,0.037289210959665864,-0.8945826721961939,1.0,4.595020847869435,-2.9349801918264395,6.895282383639559,3.4843191536943072,8.536067490843525,0.6435196779886758,3.5038231755524656,-0.037887640465772796,0.19677856904797789,0.1337683260892506,-0.4109820152896906,0.3472642442381756,4.352776517735949,-0.09038933772199498,-0.9073719505109135,1.2080924407722227,1.5988247271706677,0.3203455475342235,3.974472036794474,0.050292251225261576,0.10486150333357307,0.10026273050037564,-0.1251166038686325,0.1977451097549253,4.280490786179442,-0.02117999811943582,-1.3507013273355817,0.3788647402025929,1.0995390170882522,0.026735843638767263,3.134367186421831,-0.08219532962738046,0.26652556867128124,0.18370986222808505,-0.449517674264508,0.5301397019223835,4.256979652616046,0.6751687975067473,-0.13322629868745528,1.465251017123668,2.373232932863611,0.29258334345336434,3.84227682789613
zero,0,51,-3.1917138814219124,8.11525919141252,7.265989286713284,-18.65891807692308,9.097656,4.393605540322996,-0.3288308860114481,-1.231633994428747,29.21223978625213,82.16502888174006,3.230658376621032,3.0039086711021854,-7.759027242657344,5.137953450665938,3.2783816351981354,-14.998989044289043,2.945312,4.479260791642471,0.7807307816554897,-0.3771634955746954,32.1189495829141,87.3411702408498,2.228544845404217,3.301889711035776,2.883910255827506,9.595758000327121,6.457140900932406,-9.347656,24.040273606060605,4.3280484002521575,0.7358044759043963,-0.4518041663920993,38.53226621094517,92.49224538900413,4.304321284889575,3.3510974031441303,-0.3291832927778455,0.8278682946136686,0.09221054703168208,-0.9910637116583496,1.0,4.5893791803407495,0.8718828405431738,-1.1765486198603687,4.568191072985013,7.6488159650864205,1.332597693409813,3.8342438699945878,0.22912991270881736,0.21163981865913706,0.12938939991194587,-0.0237837128828244,0.57855569227853,4.16497234232667,0.46780693867031825,-1.3819544641318593,0.7392295589446469,3.030302399626936,0.031427390213527286,2.312711123243903,-0.07615817742254465,0.0875180392938036,0.04538411867113354,-0.1681981308359874,0.1114798752014957,4.412761614212343,0.856394139483098,-0.43805475189054377,0.4751618942658482,1.0583802214956801,0.08887256888085102,3.5237220378613485,-0.010444399081931106,0.23783389603076316,0.10645952439039541,-0.495473426670966,0.4373078549382796,4.32026458809448,-0.7010588888666233,-0.3533325634140878,1.2056633599542288,2.052749526805287,0.26490686987986656,3.748450146214296
zero,0,52,-2.7213537759774216,7.922390624741101,5.433593739393937,-17.269441873440286,9.927390993939394,4.381789560485566,-0.23073149662472442,-0.9119188323427436,30.791635436481556,77.90301114621975,1.9301499981145285,3.3030625344406586,-6.7819992619358285,4.15209476541266,2.6381429509803915,-13.411011243137256,0.594196536898396,4.385329905381085,0.41985031339550083,-0.9861307448902119,26.96239463189538,74.81022502773585,2.26989803273604,3.4096307522286886,3.006651201117053,10.331287297824082,5.09202181782531,-12.363281,24.021007334521688,4.181543908660236,0.7895423349032434,-0.5474662993543515,37.96008001825907,100.68057008451704,2.972842193914188,3.228011720596078,-0.6089646987596189,0.5787062372604088,0.1064237196801896,-0.9440618332837204,1.0,4.5946302883564485,2.2724237813233366,3.434358733733471,3.907527554310608,7.436741205007255,0.37292658209074103,3.7707308968015627,0.39252342469949014,0.20923043827044194,0.13876964937283304,0.0,0.7007698542481567,4.421435732857906,-0.259368947327534,-0.7689863642444714,1.0771979407737362,4.315651297319858,0.05859096406757011,2.774669649558279,-0.13363504146146052,0.10035859299380134,0.0686491442487103,-0.2531769314365421,0.0408852378806846,4.391738051511976,0.495845522838465,-1.247193658916966,0.49161067134439507,1.597290235752566,0.038892168674262706,3.160538904267251,-0.10141146384376155,0.2082552054212834,0.1488366267317327,-0.4726836486550267,0.2577551976383881,4.236781335369364,-0.47843938509901257,-1.0302714236586865,0.9262331649054656,2.123097662056259,0.15232260814400098,3.348296747184488
